row_index,event_key,company,ticker,year,quarter,correctable,prior_closing_date,prior_close,next_opening_date,next_day_open,release_date,release_timing,release_date_source,entry_shifted_vs_legacy,report_date_corrected,original_prior_close,original_next_day_open,price_delta_flag,not_correctable_reason
3,Netflix|2026|Q1,Netflix,NFLX,2026,Q1,TRUE,2026-04-16,107.79,2026-04-17,96.37,2026-04-16,after_hours,returns_matrix.csv,FALSE,YES,107.79,96.37,NO,
4,Netflix|2025|Q2,Netflix,NFLX,2025,Q2,TRUE,2025-07-17,127.417,2025-07-18,124.2,2025-07-17,after_hours,returns_matrix.csv,FALSE,YES,127.42,129.92,NO,
5,Netflix|2025|Q3,Netflix,NFLX,2025,Q3,TRUE,2025-10-21,124.135,2025-10-22,114.29,2025-10-21,after_hours,returns_matrix.csv,FALSE,YES,124.14,114.29,NO,
6,Netflix|2025|Q4,Netflix,NFLX,2025,Q4,TRUE,2026-01-20,87.26,2026-01-21,82.52,2026-01-20,after_hours,returns_matrix.csv,FALSE,YES,87.26,82.52,NO,
7,Netflix|2026|Q1,Netflix,NFLX,2026,Q1,TRUE,2026-04-16,107.79,2026-04-17,96.37,2026-04-16,after_hours,returns_matrix.csv,FALSE,YES,107.79,96.37,NO,
8,Netflix|2025|Q2,Netflix,NFLX,2025,Q2,TRUE,2025-07-17,127.417,2025-07-18,124.2,2025-07-17,after_hours,returns_matrix.csv,FALSE,YES,127.42,129.92,NO,
9,Netflix|2025|Q3,Netflix,NFLX,2025,Q3,TRUE,2025-10-21,124.135,2025-10-22,114.29,2025-10-21,after_hours,returns_matrix.csv,FALSE,YES,124.14,114.29,NO,
10,Netflix|2025|Q4,Netflix,NFLX,2025,Q4,TRUE,2026-01-20,87.26,2026-01-21,82.52,2026-01-20,after_hours,returns_matrix.csv,FALSE,YES,87.26,82.52,NO,
11,Netflix|2025|Q1,Netflix,NFLX,2025,Q1,TRUE,2025-04-17,97.303,2025-04-18,98.44,2025-04-17,after_hours,returns_matrix.csv,FALSE,YES,97.3,98.44,NO,
12,Netflix|2025|Q2,Netflix,NFLX,2025,Q2,TRUE,2025-07-17,127.417,2025-07-18,124.2,2025-07-17,after_hours,returns_matrix.csv,FALSE,YES,127.42,124.2,NO,
13,Netflix|2025|Q3,Netflix,NFLX,2025,Q3,TRUE,2025-10-21,124.135,2025-10-22,114.29,2025-10-21,after_hours,returns_matrix.csv,FALSE,YES,124.14,114.29,NO,
14,Netflix|2025|Q4,Netflix,NFLX,2025,Q4,TRUE,2026-01-20,87.26,2026-01-21,82.52,2026-01-20,after_hours,returns_matrix.csv,FALSE,YES,87.26,82.52,NO,
15,Nvidia|2025|Q1,Nvidia,NVDA,2025,Q1,TRUE,2025-02-26,131.28,2025-02-27,135.0,2025-02-26,after_hours,returns_matrix.csv,FALSE,YES,131.28,135.0,NO,
16,Nvidia|2025|Q2,Nvidia,NVDA,2025,Q2,TRUE,2025-05-28,134.81,2025-05-29,142.25,2025-05-28,after_hours,returns_matrix.csv,FALSE,YES,134.81,142.25,NO,
17,Nvidia|2025|Q3,Nvidia,NVDA,2025,Q3,TRUE,2025-08-27,181.6,2025-08-28,180.82,2025-08-27,after_hours,returns_matrix.csv,FALSE,YES,181.6,180.82,NO,
18,Nvidia|2025|Q4,Nvidia,NVDA,2025,Q4,TRUE,2025-11-19,186.52,2025-11-20,195.95,2025-11-19,after_hours,returns_matrix.csv,FALSE,YES,186.52,195.95,NO,
19,Boeing|2025|Q1,Boeing,BA,2025,Q1,TRUE,2025-04-22,162.52,2025-04-23,174.0,2025-04-23,pre_market,returns_matrix.csv,TRUE,YES,172.37,171.2,YES,
20,Boeing|2025|Q2,Boeing,BA,2025,Q2,TRUE,2025-07-28,236.41,2025-07-29,239.5,2025-07-29,pre_market,returns_matrix.csv,TRUE,YES,226.08,227.84,YES,
21,Boeing|2025|Q3,Boeing,BA,2025,Q3,TRUE,2025-10-28,223.33,2025-10-29,221.36,2025-10-29,pre_market,returns_matrix.csv,TRUE,YES,213.58,210.01,YES,
22,Boeing|2025|Q4,Boeing,BA,2025,Q4,TRUE,2026-01-26,248.43,2026-01-27,242.5,2026-01-27,pre_market,returns_matrix.csv,TRUE,YES,244.56,244.09,YES,
23,Disney|2025|Q1,Disney,DIS,2025,Q1,TRUE,2025-02-04,113.3,2025-02-05,115.7,2025-02-05,pre_market,returns_matrix.csv,TRUE,YES,110.54,115.7,YES,
24,Disney|2025|Q3,Disney,DIS,2025,Q3,TRUE,2025-08-05,118.32,2025-08-06,115.78,2025-08-06,pre_market,returns_matrix.csv,TRUE,YES,118.32,115.78,YES,
25,Disney|2025|Q4,Disney,DIS,2025,Q4,TRUE,2025-11-12,116.65,2025-11-13,108.89,2025-11-13,pre_market,returns_matrix.csv,TRUE,YES,116.65,108.89,YES,
26,Netflix|2025|Q3,Netflix,NFLX,2025,Q3,TRUE,2025-10-21,124.135,2025-10-22,114.29,2025-10-21,after_hours,returns_matrix.csv,FALSE,YES,124.14,114.29,NO,
27,Netflix|2025|Q4,Netflix,NFLX,2025,Q4,TRUE,2026-01-20,87.26,2026-01-21,82.52,2026-01-20,after_hours,returns_matrix.csv,FALSE,YES,87.26,82.52,NO,
28,Netflix|2024|Q4,Netflix,NFLX,2024,Q4,TRUE,2025-01-21,86.968,2025-01-22,99.8,2025-01-21,after_hours,returns_matrix.csv,FALSE,YES,86.97,99.8,NO,
29,Amazon|2026|Q1,Amazon,AMZN,2026,Q1,TRUE,2026-04-29,263.04,2026-04-30,273.17,2026-04-29,after_hours,returns_matrix.csv,FALSE,YES,263.04,273.17,NO,
30,Amazon|2025|Q3,Amazon,AMZN,2025,Q3,TRUE,2025-10-30,222.86,2025-10-31,250.1,2025-10-30,after_hours,returns_matrix.csv,FALSE,YES,222.86,250.1,NO,
31,Amazon|2025|Q4,Amazon,AMZN,2025,Q4,TRUE,2026-02-05,222.69,2026-02-06,202.7,2026-02-05,after_hours,returns_matrix.csv,FALSE,YES,222.69,202.7,NO,
32,McDonald's|2024|Q4,McDonald's,MCD,2024,Q4,TRUE,2025-02-07,294.3,2025-02-10,302.27,2025-02-10,pre_market,returns_matrix.csv,TRUE,YES,308.42,307.37,YES,
33,McDonald's|2025|Q4,McDonald's,MCD,2025,Q4,TRUE,2026-02-10,325.97,2026-02-11,323.58,2026-02-11,pre_market,returns_matrix.csv,TRUE,YES,323.21,329.83,YES,
34,McDonald's|2026|Q1,McDonald's,MCD,2026,Q1,TRUE,2026-05-06,284.1,2026-05-07,287.83,2026-05-07,pre_market,returns_matrix.csv,TRUE,YES,283.7,285.0,YES,
35,Apple|2025|Q3,Apple,AAPL,2025,Q3,TRUE,2025-07-31,207.57,2025-08-01,210.87,2025-07-31,after_hours,returns_matrix.csv,FALSE,YES,207.57,210.87,NO,
36,Apple|2025|Q4,Apple,AAPL,2025,Q4,TRUE,2025-10-30,271.4,2025-10-31,276.99,2025-10-30,after_hours,returns_matrix.csv,FALSE,YES,271.4,276.99,NO,
37,Apple|2026|Q1,Apple,AAPL,2026,Q1,TRUE,2026-01-29,258.28,2026-01-30,255.17,2026-01-29,after_hours,returns_matrix.csv,FALSE,YES,258.28,255.17,NO,
38,Coca-Cola|2025|Q2,Coca-Cola,KO,2025,Q2,TRUE,2025-07-21,70.07,2025-07-22,69.45,2025-07-22,pre_market,returns_matrix.csv,TRUE,YES,69.66,69.66,YES,
39,Coca-Cola|2025|Q4,Coca-Cola,KO,2025,Q4,TRUE,2026-02-09,77.97,2026-02-10,76.63,2026-02-10,pre_market,returns_matrix.csv,TRUE,YES,76.81,76.88,YES,
40,Coca-Cola|2026|Q1,Coca-Cola,KO,2026,Q1,TRUE,2026-04-27,75.44,2026-04-28,79.52,2026-04-28,pre_market,returns_matrix.csv,TRUE,YES,78.35,78.37,YES,
41,Bank of America|2025|Q1,Bank of America,BAC,2025,Q1,TRUE,2025-04-14,36.67,2025-04-15,37.8,2025-04-15,pre_market,returns_matrix.csv,TRUE,YES,36.67,37.99,YES,
42,Bank of America|2025|Q2,Bank of America,BAC,2025,Q2,TRUE,2025-07-15,46.15,2025-07-16,46.25,2025-07-16,pre_market,returns_matrix.csv,TRUE,YES,46.15,46.25,YES,
43,Bank of America|2025|Q3,Bank of America,BAC,2025,Q3,TRUE,2025-10-14,50.09,2025-10-15,51.57,2025-10-15,pre_market,returns_matrix.csv,TRUE,YES,50.09,51.57,YES,
44,Bank of America|2025|Q4,Bank of America,BAC,2025,Q4,TRUE,2026-01-13,54.54,2026-01-14,52.88,2026-01-14,pre_market,returns_matrix.csv,TRUE,YES,54.54,52.88,YES,
45,AMD|2026|Q1,AMD,AMD,2026,Q1,TRUE,2026-05-05,355.26,2026-05-06,409.49,2026-05-05,after_hours,returns_matrix.csv,FALSE,YES,355.26,409.49,NO,
46,AMD|2025|Q2,AMD,AMD,2025,Q2,TRUE,2025-08-05,174.31,2025-08-06,165.05,2025-08-05,after_hours,returns_matrix.csv,FALSE,YES,174.31,165.05,NO,
47,AMD|2025|Q4,AMD,AMD,2025,Q4,TRUE,2026-02-03,242.11,2026-02-04,215.0,2026-02-03,after_hours,returns_matrix.csv,FALSE,YES,242.11,215.0,NO,
48,Airbnb|2025|Q2,Airbnb,ABNB,2025,Q2,TRUE,2025-08-06,130.5,2025-08-07,120.38,2025-08-06,after_hours,returns_matrix.csv,FALSE,YES,111.42,104.4,NO,
49,Airbnb|2025|Q3,Airbnb,ABNB,2025,Q3,TRUE,2025-11-06,120.53,2025-11-07,125.49,2025-11-06,after_hours,returns_matrix.csv,FALSE,YES,104.48,109.5,NO,
50,JPMorgan|2025|Q1,JPMorgan,JPM,2025,Q1,TRUE,2025-04-10,227.11,2025-04-11,226.31,2025-04-11,pre_market,returns_matrix.csv,TRUE,YES,236.2,237.1,YES,
51,JPMorgan|2025|Q2,JPMorgan,JPM,2025,Q2,TRUE,2025-07-14,288.7,2025-07-15,288.0,2025-07-15,pre_market,returns_matrix.csv,TRUE,YES,286.55,288.4,YES,
52,JPMorgan|2025|Q3,JPMorgan,JPM,2025,Q3,TRUE,2025-10-13,307.97,2025-10-14,305.84,2025-10-14,pre_market,returns_matrix.csv,TRUE,YES,302.08,306.39,YES,
53,JPMorgan|2025|Q4,JPMorgan,JPM,2025,Q4,TRUE,2026-01-12,324.49,2026-01-13,324.3,2026-01-13,pre_market,returns_matrix.csv,TRUE,YES,310.9,308.2,YES,
54,JPMorgan|2025|Q1,JPMorgan,JPM,2025,Q1,TRUE,2025-04-10,227.11,2025-04-11,226.31,2025-04-11,pre_market,returns_matrix.csv,TRUE,YES,227.11,226.31,YES,
55,JPMorgan|2025|Q3,JPMorgan,JPM,2025,Q3,TRUE,2025-10-13,307.97,2025-10-14,305.84,2025-10-14,pre_market,returns_matrix.csv,TRUE,YES,307.97,302.08,YES,
56,JPMorgan|2026|Q1,JPMorgan,JPM,2026,Q1,TRUE,2026-04-13,313.68,2026-04-14,309.82,2026-04-14,pre_market,returns_matrix.csv,TRUE,YES,313.68,311.12,YES,
57,IBM|2025|Q2,IBM,IBM,2025,Q2,TRUE,2025-07-23,282.01,2025-07-24,261.25,2025-07-23,after_hours,returns_matrix.csv,FALSE,YES,282.01,261.25,NO,
58,IBM|2025|Q4,IBM,IBM,2025,Q4,TRUE,2026-01-28,294.16,2026-01-29,317.86,2026-01-28,after_hours,returns_matrix.csv,FALSE,YES,294.16,317.86,NO,
59,IBM|2026|Q1,IBM,IBM,2026,Q1,TRUE,2026-04-22,251.86,2026-04-23,232.27,2026-04-22,after_hours,returns_matrix.csv,FALSE,YES,251.86,232.27,NO,
60,Target|2025|Q2,Target,TGT,2025,Q2,TRUE,2025-08-19,105.36,2025-08-20,94.41,2025-08-20,pre_market,returns_matrix.csv,TRUE,YES,98.69,98.49,YES,
61,Target|2025|Q1,Target,TGT,2025,Q1,TRUE,2025-05-20,98.12,2025-05-21,91.5,2025-05-21,pre_market,returns_matrix.csv,TRUE,YES,93.01,92.17,YES,
62,Target|2025|Q3,Target,TGT,2025,Q3,TRUE,2025-11-18,88.53,2025-11-19,86.42,2025-11-19,pre_market,returns_matrix.csv,TRUE,YES,86.08,86.16,YES,
63,Target|2026|Q1,Target,TGT,2026,Q1,TRUE,2026-05-19,127.24,2026-05-20,120.21,2026-05-20,pre_market,returns_matrix.csv,TRUE,YES,122.33,120.83,YES,
64,Nike|2025|Q1,Nike,NKE,2025,Q1,TRUE,2024-10-01,89.13,2024-10-02,82.89,2024-10-01,after_hours,returns_matrix.csv,FALSE,YES,89.13,82.89,NO,
65,Nike|2025|Q2,Nike,NKE,2025,Q2,TRUE,2024-12-19,77.1,2024-12-20,75.96,2024-12-19,after_hours,returns_matrix.csv,FALSE,YES,77.1,75.96,NO,
66,Nike|2025|Q3,Nike,NKE,2025,Q3,TRUE,2025-03-20,71.86,2025-03-21,66.59,2025-03-20,after_hours,returns_matrix.csv,FALSE,YES,71.86,66.59,NO,
67,Lululemon|2025|Q3,Lululemon,LULU,2025,Q3,TRUE,2025-12-11,187.01,2025-12-12,204.58,2025-12-11,after_hours,returns_matrix.csv,FALSE,YES,187.01,204.58,NO,
68,Lululemon|2025|Q4,Lululemon,LULU,2025,Q4,TRUE,2026-03-17,159.27,2026-03-18,158.04,2026-03-17,after_hours,returns_matrix.csv,FALSE,YES,159.27,158.04,NO,
69,Lululemon|2026|Q1,Lululemon,LULU,2026,Q1,TRUE,2026-06-04,124.92,2026-06-05,110.43,2026-06-04,after_hours,returns_matrix.csv,FALSE,YES,124.92,110.43,NO,
70,Airbnb|2026|Q1,Airbnb,ABNB,2026,Q1,TRUE,2026-05-07,140.46,2026-05-08,138.12,2026-05-07,after_hours,returns_matrix.csv,FALSE,YES,140.46,138.13,NO,
71,Lowe's|2025|Q1,Lowe's,LOW,2025,Q1,TRUE,2026-05-19,218.37,2026-05-20,213.98,2026-05-20,pre_market,returns_matrix.csv,TRUE,YES,217.41,217.22,YES,
72,Walmart|2025|Q1,Walmart,WMT,2025,Q1,TRUE,2025-05-14,96.83,2025-05-15,94.3,2025-05-15,pre_market,returns_matrix.csv,TRUE,YES,96.83,94.3,YES,
73,Walmart|2025|Q2,Walmart,WMT,2025,Q2,TRUE,2025-08-20,102.57,2025-08-21,99.41,2025-08-21,pre_market,returns_matrix.csv,TRUE,YES,102.57,99.41,YES,
74,Walmart|2025|Q3,Walmart,WMT,2025,Q3,TRUE,2025-11-19,100.61,2025-11-20,103.94,2025-11-20,pre_market,returns_matrix.csv,TRUE,YES,100.61,103.94,YES,
75,Walmart|2025|Q4,Walmart,WMT,2025,Q4,TRUE,2026-02-18,126.62,2026-02-19,128.5,2026-02-19,pre_market,returns_matrix.csv,TRUE,YES,126.62,128.5,YES,
76,Walmart|2026|Q1,Walmart,WMT,2026,Q1,TRUE,2026-05-20,130.85,2026-05-21,124.41,2026-05-21,pre_market,returns_matrix.csv,TRUE,YES,130.85,124.41,YES,
77,Citigroup|2025|Q1,Citigroup,C,2025,Q1,TRUE,2025-04-14,63.22,2025-04-15,64.19,2025-04-15,pre_market,returns_matrix.csv,TRUE,YES,64.33,63.06,YES,
78,Citigroup|2025|Q2,Citigroup,C,2025,Q2,TRUE,2025-07-14,87.5,2025-07-15,88.65,2025-07-15,pre_market,returns_matrix.csv,TRUE,YES,90.72,91.48,YES,
79,Citigroup|2025|Q3,Citigroup,C,2025,Q3,TRUE,2025-10-13,96.1,2025-10-14,95.37,2025-10-14,pre_market,returns_matrix.csv,TRUE,YES,99.84,101.19,YES,
80,Citigroup|2025|Q4,Citigroup,C,2025,Q4,TRUE,2026-01-13,116.3,2026-01-14,117.91,2026-01-14,pre_market,returns_matrix.csv,TRUE,YES,112.41,113.85,YES,
81,Maersk|2025|Q1,Maersk,AMKBY,2025,Q1,TRUE,2025-05-07,8.58,2025-05-08,8.72,2025-05-07,after_hours,returns_matrix.csv,TRUE,YES,8.68,8.51,YES,
82,Maersk|2025|Q2,Maersk,AMKBY,2025,Q2,TRUE,2025-08-07,10.71,2025-08-08,10.8,2025-08-07,after_hours,returns_matrix.csv,FALSE,YES,10.71,10.8,NO,
83,Maersk|2025|Q3,Maersk,AMKBY,2025,Q3,TRUE,2025-11-05,10.38,2025-11-06,9.8,2025-11-05,after_hours,returns_matrix.csv,TRUE,YES,9.9,9.91,YES,
84,Maersk|2025|Q4,Maersk,AMKBY,2025,Q4,TRUE,2026-02-05,12.09,2026-02-06,11.93,2026-02-05,after_hours,returns_matrix.csv,FALSE,YES,12.09,11.93,NO,
85,Goldman Sachs|2025|Q1,Goldman Sachs,GS,2025,Q1,TRUE,2025-04-11,494.44,2025-04-14,510.0,2025-04-14,pre_market,returns_matrix.csv,FALSE,YES,494.44,510.0,NO,
86,Goldman Sachs|2025|Q2,Goldman Sachs,GS,2025,Q2,TRUE,2025-07-15,702.51,2025-07-16,708.5,2025-07-16,pre_market,returns_matrix.csv,FALSE,YES,702.51,708.5,NO,
87,Goldman Sachs|2025|Q3,Goldman Sachs,GS,2025,Q3,TRUE,2025-10-13,786.78,2025-10-14,764.45,2025-10-14,pre_market,returns_matrix.csv,FALSE,YES,786.78,764.45,NO,
88,Goldman Sachs|2025|Q4,Goldman Sachs,GS,2025,Q4,TRUE,2026-01-14,932.67,2026-01-15,924.9,2026-01-15,pre_market,returns_matrix.csv,FALSE,YES,932.67,924.9,NO,
89,Goldman Sachs|2026|Q1,Goldman Sachs,GS,2026,Q1,TRUE,2026-04-10,907.8,2026-04-13,875.55,2026-04-13,pre_market,returns_matrix.csv,FALSE,YES,907.8,875.55,NO,
90,Goldman Sachs|2026|Q2,Goldman Sachs,GS,2026,Q2,TRUE,2026-07-13,1045.91,2026-07-14,1085.0,2026-07-14,pre_market,returns_matrix.csv,FALSE,YES,1045.91,1085.0,NO,
91,Charles Schwab|2025|Q1,Charles Schwab,SCHW,2025,Q1,TRUE,2025-04-17,76.15,2025-04-18,75.64,2025-04-17,after_hours,returns_matrix.csv,TRUE,YES,75.7,77.67,YES,
92,Charles Schwab|2025|Q2,Charles Schwab,SCHW,2025,Q2,TRUE,2025-07-18,95.8,2025-07-21,96.02,2025-07-18,after_hours,returns_matrix.csv,TRUE,YES,93.1,95.7,YES,
93,Charles Schwab|2025|Q3,Charles Schwab,SCHW,2025,Q3,TRUE,2025-10-16,93.41,2025-10-17,94.72,2025-10-16,after_hours,returns_matrix.csv,TRUE,YES,94.33,94.77,YES,
94,Charles Schwab|2025|Q4,Charles Schwab,SCHW,2025,Q4,TRUE,2026-01-21,101.79,2026-01-22,103.07,2026-01-21,after_hours,returns_matrix.csv,TRUE,YES,100.99,101.33,YES,
95,Charles Schwab|2026|Q1,Charles Schwab,SCHW,2026,Q1,TRUE,2026-04-16,92.62,2026-04-17,93.35,2026-04-16,after_hours,returns_matrix.csv,TRUE,YES,100.27,95.76,YES,
96,Airbnb|2025|Q4,Airbnb,ABNB,2025,Q4,TRUE,2026-02-12,115.96,2026-02-13,126.47,2026-02-12,after_hours,returns_matrix.csv,FALSE,YES,115.96,126.46,NO,
97,Lowe's|2025|Q4,Lowe's,LOW,2025,Q4,TRUE,2026-02-24,278.59,2026-02-25,266.25,2026-02-25,pre_market,returns_matrix.csv,TRUE,YES,242.39,251.93,YES,
98,Lowe's|2025|Q2,Lowe's,LOW,2025,Q2,TRUE,2025-08-19,256.36,2025-08-20,265.4,2025-08-20,pre_market,returns_matrix.csv,TRUE,YES,257.14,265.08,YES,
99,Lowe's|2025|Q3,Lowe's,LOW,2025,Q3,TRUE,2025-11-18,219.57,2025-11-19,230.01,2025-11-19,pre_market,returns_matrix.csv,TRUE,YES,228.41,228.08,YES,
100,Lowe's|2026|Q1,Lowe's,LOW,2026,Q1,TRUE,2026-05-19,218.37,2026-05-20,213.98,2026-05-20,pre_market,returns_matrix.csv,TRUE,YES,221.05,217.75,YES,
101,CVS Health|2026|Q1,CVS Health,CVS,2026,Q1,TRUE,2026-05-05,80.69,2026-05-06,85.51,2026-05-06,pre_market,returns_matrix.csv,TRUE,YES,87.36,88.0,YES,
102,Uber|2025|Q1,Uber,UBER,2025,Q1,TRUE,2025-05-06,85.83,2025-05-07,83.13,2025-05-07,pre_market,returns_matrix.csv,TRUE,YES,85.83,83.13,YES,
103,Uber|2025|Q2,Uber,UBER,2025,Q2,TRUE,2025-08-05,89.39,2025-08-06,90.95,2025-08-06,pre_market,returns_matrix.csv,TRUE,YES,89.39,90.95,YES,
104,Uber|2025|Q4,Uber,UBER,2025,Q4,TRUE,2026-02-03,77.93,2026-02-04,75.62,2026-02-04,pre_market,returns_matrix.csv,FALSE,YES,77.93,75.63,NO,
105,Uber|2026|Q1,Uber,UBER,2026,Q1,TRUE,2026-05-05,72.95,2026-05-06,77.46,2026-05-06,pre_market,returns_matrix.csv,TRUE,YES,72.95,77.46,YES,
106,Coinbase|2026|Q1,Coinbase,COIN,2026,Q1,TRUE,2026-05-07,192.96,2026-05-08,186.05,2026-05-07,after_hours,returns_matrix.csv,FALSE,YES,192.96,186.05,NO,
107,Coinbase|2025|Q3,Coinbase,COIN,2025,Q3,TRUE,2025-10-30,328.51,2025-10-31,336.0,2025-10-30,after_hours,returns_matrix.csv,FALSE,YES,328.51,336.0,NO,
108,Coinbase|2025|Q4,Coinbase,COIN,2025,Q4,TRUE,2026-02-12,141.09,2026-02-13,153.7,2026-02-12,after_hours,returns_matrix.csv,FALSE,YES,141.09,153.7,NO,
109,Eli Lilly|2026|Q1,Eli Lilly,LLY,2026,Q1,TRUE,2026-04-29,851.21,2026-04-30,898.78,2026-04-30,pre_market,returns_matrix.csv,FALSE,YES,851.21,898.78,NO,
110,Eli Lilly|2025|Q3,Eli Lilly,LLY,2025,Q3,TRUE,2025-10-29,813.53,2025-10-30,837.5,2025-10-30,pre_market,returns_matrix.csv,FALSE,YES,813.53,837.5,NO,
111,Eli Lilly|2025|Q4,Eli Lilly,LLY,2025,Q4,TRUE,2026-02-03,1003.46,2026-02-04,1075.12,2026-02-04,pre_market,returns_matrix.csv,FALSE,YES,1003.46,1075.12,NO,
112,Meta|2026|Q1,Meta,META,2026,Q1,TRUE,2026-04-29,669.12,2026-04-30,619.32,2026-04-29,after_hours,returns_matrix.csv,FALSE,YES,669.12,619.32,NO,
113,Meta|2025|Q3,Meta,META,2025,Q3,TRUE,2025-10-29,751.67,2025-10-30,669.15,2025-10-29,after_hours,returns_matrix.csv,FALSE,YES,751.67,669.15,NO,
114,Meta|2025|Q4,Meta,META,2025,Q4,TRUE,2026-01-28,668.73,2026-01-29,737.43,2026-01-28,after_hours,returns_matrix.csv,FALSE,YES,668.73,737.43,NO,
115,Tesla|2026|Q1,Tesla,TSLA,2026,Q1,TRUE,2026-04-22,387.51,2026-04-23,375.28,2026-04-22,after_hours,returns_matrix.csv,FALSE,YES,387.51,375.28,NO,
116,Tesla|2025|Q3,Tesla,TSLA,2025,Q3,TRUE,2025-10-22,438.97,2025-10-23,420.0,2025-10-22,after_hours,returns_matrix.csv,FALSE,YES,438.97,420.0,NO,
117,Tesla|2025|Q4,Tesla,TSLA,2025,Q4,TRUE,2026-01-28,431.46,2026-01-29,437.8,2026-01-28,after_hours,returns_matrix.csv,FALSE,YES,431.46,437.8,NO,
118,Pfizer|2025|Q1,Pfizer,PFE,2025,Q1,TRUE,2025-04-28,23.05,2025-04-29,22.83,2025-04-29,pre_market,returns_matrix.csv,TRUE,YES,23.05,22.83,YES,
119,Pfizer|2025|Q2,Pfizer,PFE,2025,Q2,TRUE,2025-08-04,23.53,2025-08-05,24.27,2025-08-05,pre_market,returns_matrix.csv,TRUE,YES,23.53,24.27,YES,
120,Pfizer|2025|Q4,Pfizer,PFE,2025,Q4,TRUE,2026-02-02,26.66,2026-02-03,25.36,2026-02-03,pre_market,returns_matrix.csv,TRUE,YES,26.66,25.36,YES,
121,Pfizer|2026|Q1,Pfizer,PFE,2026,Q1,TRUE,2026-05-04,26.3,2026-05-05,26.59,2026-05-05,pre_market,returns_matrix.csv,TRUE,YES,26.3,26.59,YES,
122,Microsoft|2025|Q1,Microsoft,MSFT,2025,Q1,TRUE,2024-10-30,432.53,2024-10-31,415.36,2024-10-30,after_hours,returns_matrix.csv,TRUE,YES,432.53,415.36,YES,
123,Microsoft|2025|Q2,Microsoft,MSFT,2025,Q2,TRUE,2025-01-29,442.33,2025-01-30,418.77,2025-01-29,after_hours,returns_matrix.csv,TRUE,YES,442.33,418.77,YES,
124,Microsoft|2026|Q1,Microsoft,MSFT,2026,Q1,TRUE,2025-10-29,541.55,2025-10-30,530.48,2025-10-29,after_hours,returns_matrix.csv,TRUE,YES,541.55,530.48,YES,
125,Ford|2025|Q2,Ford,F,2025,Q2,TRUE,2025-07-30,10.87,2025-07-31,10.77,2025-07-30,after_hours,returns_matrix.csv,FALSE,YES,10.87,10.77,NO,
126,Ford|2025|Q4,Ford,F,2025,Q4,TRUE,2026-02-10,13.57,2026-02-11,13.62,2026-02-10,after_hours,returns_matrix.csv,FALSE,YES,13.57,13.62,NO,
127,Ford|2026|Q1,Ford,F,2026,Q1,TRUE,2026-04-29,12.24,2026-04-30,11.55,2026-04-29,after_hours,returns_matrix.csv,FALSE,YES,12.24,11.55,NO,
128,Barclays|2025|Q2,Barclays,BCS,2025,Q2,TRUE,2025-07-28,19.41,2025-07-29,19.82,2025-07-29,pre_market,returns_matrix.csv,TRUE,YES,361.2,359.6,YES,
129,Barclays|2025|Q3,Barclays,BCS,2025,Q3,TRUE,2025-10-21,19.49,2025-10-22,20.47,2025-10-22,pre_market,returns_matrix.csv,TRUE,YES,395.7,398.0,YES,
130,Barclays|2026|Q1,Barclays,BCS,2026,Q1,TRUE,2026-04-27,23.09,2026-04-28,22.92,2026-04-28,pre_market,returns_matrix.csv,TRUE,YES,427.4,418.0,YES,
131,United Airlines|2025|Q1,United Airlines,UAL,2025,Q1,TRUE,2025-04-15,67.0,2025-04-16,69.64,2025-04-15,after_hours,returns_matrix.csv,TRUE,YES,66.99,66.95,YES,
132,United Airlines|2025|Q2,United Airlines,UAL,2025,Q2,TRUE,2025-07-16,88.47,2025-07-17,91.89,2025-07-16,after_hours,returns_matrix.csv,TRUE,YES,91.22,91.61,YES,
133,United Airlines|2025|Q3,United Airlines,UAL,2025,Q3,TRUE,2025-10-15,104.05,2025-10-16,102.94,2025-10-15,after_hours,returns_matrix.csv,TRUE,YES,98.19,98.38,YES,
134,United Airlines|2025|Q4,United Airlines,UAL,2025,Q4,TRUE,2026-01-20,108.57,2026-01-21,111.95,2026-01-20,after_hours,returns_matrix.csv,TRUE,YES,110.96,113.0,YES,
135,Novo Nordisk|2025|Q1,Novo Nordisk,NVO,2025,Q1,TRUE,2025-05-06,66.29,2025-05-07,69.35,2025-05-07,pre_market,returns_matrix.csv,TRUE,YES,67.55,65.91,YES,
136,Novo Nordisk|2025|Q2,Novo Nordisk,NVO,2025,Q2,TRUE,2025-08-05,47.22,2025-08-06,45.97,2025-08-06,pre_market,returns_matrix.csv,TRUE,YES,45.38,48.47,YES,
137,Novo Nordisk|2025|Q3,Novo Nordisk,NVO,2025,Q3,TRUE,2025-11-04,48.25,2025-11-05,46.98,2025-11-05,pre_market,returns_matrix.csv,TRUE,YES,48.46,47.75,YES,
138,Novo Nordisk|2025|Q4,Novo Nordisk,NVO,2025,Q4,TRUE,2026-02-02,58.93,2026-02-03,58.35,2026-02-03,pre_market,returns_matrix.csv,TRUE,YES,47.19,45.05,YES,
139,Lockheed Martin|2025|Q1,Lockheed Martin,LMT,2025,Q1,TRUE,2025-04-21,458.33,2025-04-22,458.05,2025-04-22,pre_market,returns_matrix.csv,TRUE,YES,462.08,467.0,YES,
